i,lid,rc,expansion,time,recall
298, 80.24550054237378, 1.3161330223083496, 1.0092743635177612, 0.00016841888427734374, 0.07
299, 33.81397872653255, 1.4961035251617432, 1.0141295194625854, 0.00017480850219726564, 0.06
300, 11.75067867584786, 1.3885160684585571, 1.0234076976776123, 0.00014491081237792968, 0.0
301, 66.95918304444513, 1.3366987705230713, 1.010609745979309, 0.00018711090087890624, 0.09
302, 23.567425219791254, 1.5802159309387207, 1.0300266742706299, 0.0001659393310546875, 0.0
303, 16.923385796498486, 1.6871587038040161, 1.0213395357131958, 0.00015797615051269532, 0.36
304, 52.99297183542764, 1.560745358467102, 1.014550805091858, 0.00016350746154785155, 0.14
305, 33.01254769921962, 1.8615247011184692, 1.0300582647323608, 0.00016083717346191407, 0.54
306, 10.997119524968754, 1.7833235263824463, 1.0557321310043335, 0.00015726089477539063, 0.67
307, 21.907939065142013, 1.4348584413528442, 1.0185519456863403, 0.00016660690307617186, 0.0
308, 53.78732265090013, 1.5317447185516357, 1.0152114629745483, 0.00017895698547363282, 0.06
309, 22.2374705774896, 1.5859973430633545, 1.018485188484192, 0.00015401840209960938, 0.21
310, 44.85004210533894, 1.470124363899231, 1.0149182081222534, 0.00020270347595214845, 0.23
311, 39.247327589808926, 1.380791425704956, 1.013345718383789, 0.00017633438110351563, 0.03
312, 47.360674441070984, 1.523789644241333, 1.0145691633224487, 0.00016498565673828125, 0.23
313, 36.11570640666011, 1.5278185606002808, 1.0174280405044556, 0.00016188621520996094, 0.08
314, 38.26446137962618, 1.736415982246399, 1.0205209255218506, 0.0001854419708251953, 0.38
315, 57.1260957379419, 1.4830447435379028, 1.0131946802139282, 0.00016326904296875, 0.06
316, 28.668573597634587, 1.7256754636764526, 1.0217909812927246, 0.0001742839813232422, 0.46
317, 34.352094435179815, 1.7491025924682617, 1.0253316164016724, 0.00014901161193847656, 0.39
318, 39.10858165434424, 1.4754297733306885, 1.0113576650619507, 0.00016398429870605468, 0.2
319, 61.555902388726686, 1.520876407623291, 1.0113756656646729, 0.0001881122589111328, 0.01
320, 25.736725733341515, 1.8241825103759766, 1.037297010421753, 0.00016150474548339843, 0.73
321, 18.57186740109238, 1.8519515991210938, 1.0434362888336182, 0.00019927024841308593, 0.72
322, 59.28369765398028, 1.4851988554000854, 1.0136997699737549, 0.00018095970153808594, 0.26
323, 41.5409442247285, 1.6118743419647217, 1.0177695751190186, 0.0001628398895263672, 0.36
324, 27.101792516528505, 1.3805099725723267, 1.016646385192871, 0.0001552581787109375, 0.26
325, 72.9536441586973, 1.3730604648590088, 1.0124433040618896, 0.00018086433410644532, 0.07
326, 71.92794517019534, 1.284493327140808, 1.0096620321273804, 0.00016193389892578126, 0.05
327, 25.864426776741592, 2.161658763885498, 1.0357236862182617, 0.00016875267028808593, 0.66
328, 24.734542717322267, 1.670798897743225, 1.0246585607528687, 0.00016613006591796874, 0.5
329, 17.5182077420835, 1.4446845054626465, 1.0419777631759644, 0.00016226768493652344, 0.55
330, 34.9572289083055, 1.3995851278305054, 1.0167452096939087, 0.00017075538635253907, 0.0
331, 70.01679891979437, 1.3403180837631226, 1.009114384651184, 0.00020875930786132813, 0.16
332, 28.83636033927444, 1.7592768669128418, 1.028808355331421, 0.0001614093780517578, 0.47
333, 57.440559945003464, 1.5157198905944824, 1.0143355131149292, 0.00017561912536621094, 0.16
334, 32.315069111768835, 1.5131385326385498, 1.0185275077819824, 0.00015974044799804688, 0.2
335, 56.19472645369674, 1.4638733863830566, 1.0131115913391113, 0.00018181800842285157, 0.03
336, 40.18582145520728, 1.597792387008667, 1.0205984115600586, 0.0001644134521484375, 0.48
337, 70.7202163551831, 1.2735669612884521, 1.007959246635437, 0.00015282630920410156, 0.01
338, 40.66060453302829, 1.4209222793579102, 1.0090785026550293, 0.0001727581024169922, 0.3
339, 21.557023704320834, 1.6175535917282104, 1.0230047702789307, 0.00017271041870117187, 0.47
340, 43.76757138135563, 1.6251027584075928, 1.0156811475753784, 0.0001765727996826172, 0.32
341, 79.66317455410217, 1.3341336250305176, 1.0092545747756958, 0.0001652240753173828, 0.04
342, 49.07648151415518, 1.3471293449401855, 1.0115474462509155, 0.0001693248748779297, 0.24
343, 55.64622257939748, 1.3760396242141724, 1.0103790760040283, 0.0001781940460205078, 0.04
344, 37.243988141347636, 1.5768475532531738, 1.0196609497070312, 0.0001835346221923828, 0.31
345, 71.29388567726083, 1.4989850521087646, 1.0163345336914062, 0.00017066001892089843, 0.13
346, 65.23251340106586, 1.423142910003662, 1.012797474861145, 0.00017027854919433595, 0.13
347, 30.331286544348114, 1.387679934501648, 1.0220357179641724, 0.00017910003662109376, 0.18
348, 45.256999469254815, 1.5636529922485352, 1.0193783044815063, 0.00016760826110839844, 0.12
349, 25.971989408264324, 1.5976184606552124, 1.0224801301956177, 0.00016045570373535156, 0.02
350, 38.49519674114816, 1.494030475616455, 1.0211464166641235, 0.00017228126525878907, 0.44
351, 66.75802085672525, 1.3692504167556763, 1.0142816305160522, 0.00018858909606933594, 0.21
352, 51.794702711036585, 1.4899386167526245, 1.0136585235595703, 0.00016508102416992187, 0.03
353, 39.30342946030335, 1.4504152536392212, 1.014264464378357, 0.00017023086547851562, 0.12
354, 27.327468419616803, 1.6398941278457642, 1.0190709829330444, 0.00017294883728027343, 0.36
355, 65.31892371299466, 1.4172899723052979, 1.0112459659576416, 0.00019512176513671874, 0.08
356, 18.62764247776466, 2.0502870082855225, 1.033278465270996, 0.00018448829650878905, 0.66
357, 49.19816704544491, 1.545352578163147, 1.0136466026306152, 0.0001708984375, 0.25
358, 44.82574837227793, 1.4206668138504028, 1.0123237371444702, 0.00017132759094238282, 0.17
359, 20.94566351161754, 1.6352533102035522, 1.0366733074188232, 0.00022215843200683593, 0.63
360, 47.14335328610964, 1.4956179857254028, 1.0142762660980225, 0.00016570091247558594, 0.39
361, 60.76836717560553, 1.5048906803131104, 1.0117374658584595, 0.00016393661499023438, 0.12
362, 37.45029497017765, 1.5754973888397217, 1.0238795280456543, 0.00017943382263183594, 0.1
363, 66.28053839314114, 1.3538836240768433, 1.0098094940185547, 0.00016870498657226563, 0.07
364, 35.90278709219215, 1.4462411403656006, 1.0177087783813477, 0.00018672943115234376, 0.21
365, 40.60603600939559, 1.523301124572754, 1.016827940940857, 0.00019750595092773437, 0.13
366, 78.76146160179682, 1.3239152431488037, 1.0100781917572021, 0.00016765594482421876, 0.05
367, 18.716922177225484, 1.6580030918121338, 1.0429561138153076, 0.00018086433410644532, 0.0
368, 73.61905058164521, 1.3416036367416382, 1.011171817779541, 0.00018439292907714843, 0.02
369, 43.21245066203204, 1.4763909578323364, 1.0189212560653687, 0.00015120506286621095, 0.1
370, 22.832366948853092, 1.6215327978134155, 1.0251469612121582, 0.00018372535705566407, 0.51
371, 25.27397961661442, 1.6169029474258423, 1.0167983770370483, 0.00018329620361328124, 0.1
372, 19.538808794386508, 1.5543220043182373, 1.0316520929336548, 0.000188446044921875, 0.48
373, 72.6858647277579, 1.2048797607421875, 1.0094679594039917, 0.0001780986785888672, 0.0
374, 24.059655378598286, 1.8158575296401978, 1.0365641117095947, 0.00016145706176757814, 0.63
375, 25.436328524530396, 1.6058588027954102, 1.0388569831848145, 0.00016460418701171874, 0.51
376, 73.75348326040678, 1.330004334449768, 1.0104115009307861, 0.00015616416931152344, 0.01
377, 60.111499761859676, 1.2946197986602783, 1.0101367235183716, 0.00016660690307617186, 0.04
378, 53.304886927499766, 1.2612226009368896, 1.009021520614624, 0.00018916130065917968, 0.01
379, 43.75706494394805, 1.466684103012085, 1.0145338773727417, 0.00017914772033691406, 0.12
380, 14.279260428679118, 1.403057336807251, 1.020443320274353, 0.00016803741455078124, 0.0
381, 46.043996407560385, 1.6245676279067993, 1.0140620470046997, 0.00019588470458984376, 0.2
382, 67.8207916078746, 1.2635154724121094, 1.0091376304626465, 0.00017633438110351563, 0.01
383, 55.233895779612396, 1.415877103805542, 1.0108238458633423, 0.000170135498046875, 0.11
384, 44.92727413297592, 1.3935047388076782, 1.0141589641571045, 0.00017633438110351563, 0.13
385, 18.535558544096656, 1.4518027305603027, 1.0346202850341797, 0.0001652240753173828, 0.0
386, 49.45817548736112, 1.6552129983901978, 1.016021728515625, 0.00017957687377929689, 0.2
387, 12.650108373692271, 1.52605402469635, 1.0392225980758667, 0.00016679763793945313, 0.0
388, 68.77444207633452, 1.4838401079177856, 1.0126166343688965, 0.00019059181213378906, 0.21
389, 68.54638900849288, 1.4403377771377563, 1.0144647359848022, 0.00018472671508789061, 0.16
390, 36.27371045745366, 1.5342828035354614, 1.0176751613616943, 0.0001689434051513672, 0.34
391, 18.76130623867401, 1.4603086709976196, 1.0279053449630737, 0.00018491744995117188, 0.01
392, 80.33343333339654, 1.3472678661346436, 1.0086637735366821, 0.00017485618591308593, 0.03
393, 31.480861814878804, 1.5123244524002075, 1.0261296033859253, 0.00016179084777832032, 0.47
394, 13.607392944714807, 1.7971997261047363, 1.063446044921875, 0.00019636154174804688, 0.85
395, 34.97061879856678, 1.5197135210037231, 1.0233877897262573, 0.00016889572143554687, 0.03
396, 59.16873391321643, 1.4659502506256104, 1.012900948524475, 0.00016489028930664063, 0.01
397, 27.21453238093164, 1.727601408958435, 1.020673394203186, 0.0003757953643798828, 0.07
398, 17.00949906653972, 1.7666831016540527, 1.0311650037765503, 0.00016560554504394532, 0.0
399, 7.8815376481851045, 1.745996356010437, 1.0863093137741089, 0.0001533985137939453, 0.63
400, 23.535900878522387, 1.6025029420852661, 1.018751621246338, 0.00016317367553710937, 0.0
401, 21.656258738552527, 1.5421079397201538, 1.0347950458526611, 0.00017409324645996095, 0.46
402, 22.49658343770233, 1.5112996101379395, 1.0291016101837158, 0.00020222663879394532, 0.53
403, 56.22032890026855, 1.5121456384658813, 1.0145622491836548, 0.00020055770874023439, 0.2
404, 57.73630249986609, 1.3284906148910522, 1.0110059976577759, 0.000174713134765625, 0.21
405, 20.49749810593066, 1.4346277713775635, 1.0255273580551147, 0.00018949508666992186, 0.0
406, 39.281176363680196, 1.542290210723877, 1.0191596746444702, 0.00017066001892089843, 0.4
407, 12.591774115556735, 1.657352089881897, 1.0417335033416748, 0.00014338493347167968, 0.37
408, 59.26956397157913, 1.4191023111343384, 1.0124924182891846, 0.0001682758331298828, 0.11
409, 57.429311602206724, 1.4730817079544067, 1.0123358964920044, 0.0001659393310546875, 0.19
410, 13.883827457554705, 1.8652122020721436, 1.0474519729614258, 0.00016598701477050782, 0.7
411, 33.48672383371855, 1.6659685373306274, 1.0165108442306519, 0.00016608238220214844, 0.01
412, 64.24263982423172, 1.4411633014678955, 1.0110485553741455, 0.00018186569213867186, 0.05
413, 33.875756632395984, 1.4485526084899902, 1.0133947134017944, 0.00019421577453613282, 0.07
414, 34.47713292641946, 1.4932482242584229, 1.0175210237503052, 0.00017380714416503906, 0.0
415, 75.72345177272992, 1.2860987186431885, 1.0101796388626099, 0.00019040107727050782, 0.02
416, 57.14119858005118, 1.4127291440963745, 1.0098799467086792, 0.00015864372253417968, 0.02
417, 25.023261770348054, 1.5645188093185425, 1.0255430936813354, 0.00016427040100097656, 0.02
418, 18.54010784496682, 1.4605506658554077, 1.0293339490890503, 0.00016326904296875, 0.0
419, 55.63520562812634, 1.5481185913085938, 1.0148684978485107, 0.0001949310302734375, 0.09
420, 68.33459447614126, 1.3750765323638916, 1.01217520236969, 0.00017557144165039062, 0.11
421, 57.03670581338573, 1.6239795684814453, 1.015623927116394, 0.00018987655639648437, 0.22
422, 27.953943087480777, 1.5262250900268555, 1.0206518173217773, 0.00017137527465820311, 0.18
423, 12.410463086005704, 1.6028794050216675, 1.0611891746520996, 0.00017962455749511718, 0.66
424, 51.34449699932187, 1.4797824621200562, 1.012330412864685, 0.00016598701477050782, 0.24
425, 51.71762820624339, 1.5175065994262695, 1.0130195617675781, 0.0001704692840576172, 0.12
426, 24.869259313833982, 1.6793510913848877, 1.0354353189468384, 0.00017514228820800782, 0.0
427, 69.28773127479865, 1.3220640420913696, 1.0129938125610352, 0.0002109527587890625, 0.12
428, 42.44607643675748, 1.5096713304519653, 1.020385980606079, 0.00016407966613769532, 0.35
429, 68.67283129871944, 1.3594961166381836, 1.011337161064148, 0.00017609596252441407, 0.1
430, 49.374578982714546, 1.3889063596725464, 1.0153398513793945, 0.00016269683837890624, 0.04
431, 66.26248345783024, 1.3550385236740112, 1.011376142501831, 0.00018720626831054689, 0.1
432, 43.57855615668602, 1.4741156101226807, 1.0190716981887817, 0.00019125938415527345, 0.26
433, 28.082536895789172, 1.4469678401947021, 1.0166981220245361, 0.00016508102416992187, 0.22
434, 51.9622873431555, 1.325793743133545, 1.011629343032837, 0.0001590251922607422, 0.01
435, 42.99323707915947, 1.5331902503967285, 1.0131819248199463, 0.00015277862548828124, 0.05
436, 40.64026207794897, 1.4864208698272705, 1.0205998420715332, 0.00019664764404296874, 0.3
437, 25.7008100257891, 1.367783546447754, 1.0137947797775269, 0.00016427040100097656, 0.03
438, 32.56613430240889, 1.6079567670822144, 1.0227954387664795, 0.00015959739685058593, 0.42
439, 90.18684555945636, 1.2585216760635376, 1.0085344314575195, 0.00017070770263671875, 0.04
440, 16.90219315909662, 1.4290426969528198, 1.0263460874557495, 0.00015125274658203124, 0.24
441, 60.00794449787144, 1.2689343690872192, 1.0156917572021484, 0.00015692710876464845, 0.01
442, 37.355888531097094, 1.4321041107177734, 1.0140897035598755, 0.0001609325408935547, 0.04
443, 76.90976293076646, 1.2658218145370483, 1.0082441568374634, 0.00016942024230957032, 0.02
444, 17.79017369436937, 1.527166724205017, 1.025209903717041, 0.00019130706787109374, 0.39
445, 30.67450534632835, 1.7402831315994263, 1.0250121355056763, 0.00018477439880371094, 0.42
446, 64.15122572653348, 1.3557357788085938, 1.0104846954345703, 0.0001708507537841797, 0.09
447, 62.176364951043006, 1.4174396991729736, 1.0136353969573975, 0.00018606185913085937, 0.32
448, 43.41744929161224, 1.7542011737823486, 1.0236865282058716, 0.00017118453979492188, 0.28
449, 76.89587216135139, 1.4634345769882202, 1.011841893196106, 0.00017681121826171876, 0.34
450, 56.68012883942497, 1.368636131286621, 1.0100504159927368, 0.00019397735595703126, 0.06
451, 76.35576829142121, 1.3323025703430176, 1.0103527307510376, 0.00016951560974121094, 0.05
452, 26.553234720604618, 1.417094349861145, 1.024256706237793, 0.00018253326416015626, 0.46
453, 32.11805167308156, 1.4224501848220825, 1.0194915533065796, 0.0001610279083251953, 0.0
454, 83.91338923865618, 1.243173360824585, 1.0096155405044556, 0.0001511096954345703, 0.02
455, 39.61371066901654, 1.584058403968811, 1.0208523273468018, 0.00016622543334960939, 0.33
456, 52.952230835763345, 1.5859203338623047, 1.014844298362732, 0.00018858909606933594, 0.18
457, 28.66414108539007, 1.4482332468032837, 1.0192655324935913, 0.00016717910766601564, 0.41
458, 32.885163570083385, 1.4551420211791992, 1.0167275667190552, 0.00017423629760742186, 0.26
459, 54.94586461796433, 1.4598976373672485, 1.0170611143112183, 0.000199127197265625, 0.1
460, 34.14816375653037, 1.5456327199935913, 1.0148131847381592, 0.00017457008361816407, 0.1
461, 83.10516299952515, 1.2478641271591187, 1.0074875354766846, 0.00015249252319335938, 0.15
462, 75.6816834655259, 1.379309892654419, 1.0118449926376343, 0.00017375946044921874, 0.25
463, 61.96822090411716, 1.3774079084396362, 1.0076196193695068, 0.0001781940460205078, 0.06
464, 44.665598381841605, 1.516589641571045, 1.0114622116088867, 0.00021190643310546874, 0.29
465, 11.135070197844675, 1.9449758529663086, 1.0622159242630005, 0.0001597881317138672, 0.83
466, 72.34387911011288, 1.466726541519165, 1.012241005897522, 0.00016765594482421876, 0.13
467, 31.54061201450039, 1.51649808883667, 1.0181344747543335, 0.00017366409301757812, 0.0
468, 37.907562305579596, 1.30068039894104, 1.016335129737854, 0.00016393661499023438, 0.12
469, 29.38985569353968, 2.157428503036499, 1.036886215209961, 0.0001521587371826172, 0.6
470, 63.88715977660102, 1.4270988702774048, 1.0112864971160889, 0.00018682479858398438, 0.13
471, 69.6606680752561, 1.402238130569458, 1.01084303855896, 0.00016732215881347655, 0.08
472, 64.52783739323958, 1.3326525688171387, 1.0108528137207031, 0.00016303062438964843, 0.13
473, 47.08497575587486, 1.6280698776245117, 1.0162023305892944, 0.00017337799072265626, 0.24
474, 53.77957246971457, 1.459861397743225, 1.0139058828353882, 0.00019402503967285155, 0.15
475, 75.82557376215838, 1.4000738859176636, 1.008715033531189, 0.0001697540283203125, 0.11
476, 57.97174151886001, 1.6345946788787842, 1.0188472270965576, 0.00016627311706542968, 0.17
477, 11.125332217293325, 1.6886411905288696, 1.043127417564392, 0.00016379356384277344, 0.62
478, 69.85577569358651, 1.3973666429519653, 1.0114150047302246, 0.0001708507537841797, 0.12
479, 61.32191156292129, 1.3972758054733276, 1.010382056236267, 0.00019898414611816407, 0.01
480, 54.39855972930719, 1.4892958402633667, 1.01337468624115, 0.00016260147094726562, 0.2
481, 27.620876931262192, 1.5178855657577515, 1.0219899415969849, 0.0001839160919189453, 0.11
482, 65.66202150972302, 1.4862719774246216, 1.012256145477295, 0.00017824172973632813, 0.35
483, 40.47436553252694, 1.5396146774291992, 1.013059377670288, 0.00017352104187011718, 0.1
484, 13.647611639715816, 1.7879223823547363, 1.1039470434188843, 0.00017757415771484374, 0.85
485, 58.484767373698354, 1.46389639377594, 1.0142029523849487, 0.00017905235290527344, 0.16
486, 21.70678245128454, 1.9368202686309814, 1.0405464172363281, 0.00015511512756347657, 0.66
487, 19.678008515863006, 1.6439369916915894, 1.033113718032837, 0.00020470619201660157, 0.6
488, 85.17639271667693, 1.2947603464126587, 1.0126500129699707, 0.00017080307006835937, 0.06
